full_sq,life_sq,build_year,num_room,kitch_sq,year,gdp_quart_growth,timestamp,floor,max_floor,material,railroad_station_walk_km,public_transport_station_km,university_km,workplaces_km,shopping_centers_km,office_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,railroad_km,area_m,price_doc
63,33.0,2013.0,2,13.0,2015,-2.8,2015-04-20,8.0,17.0,1.0,4.938183005,0.450775439,8.674110731,5.259724889,2.728662375,5.808630134,17.63962649,18.35268389,19.74347748,3.946776227,3.481823824,11391678.48,6650000
104,104.0,2015.0,3,10.0,2015,-2.8,2015-04-20,3.0,17.0,1.0,17.21766647,0.902056917,8.101514759,4.15004275,2.977850702,0.0,17.65835054,18.77584466,19.52527113,1.84998955,5.433922119,66772450.69,7499170
105,78.0,1940.0,5,8.0,2015,-2.8,2015-04-20,3.0,5.0,2.0,1.845835095,0.130262985,2.023294676,1.821333487,0.839264665,1.110453059,8.47215061,9.334437977,10.50188678,2.453050141,1.23888977,7963518.819,11000000
35,19.0,1972.0,1,7.0,2015,-2.8,2015-04-20,7.0,12.0,1.0,5.588794033,0.153362199,4.9678656,2.294645138,0.905023362,2.258886658,15.65727693,17.3289447,17.91029281,0.579065809,1.510477704,7128794.338,5550000
58,33.0,1996.0,2,10.0,2015,-2.8,2015-04-20,19.0,22.0,1.0,0.285609281,0.139904561,4.860806463,2.813377859,1.234482282,0.993216483,7.071754294,7.680231784,9.137184966,2.401692485,0.232559404,9946335.108,8500000
52,34.0,1979.0,2,1.0,2015,-2.8,2015-04-20,3.0,17.0,1.0,4.090547724,0.279753288,13.37247221,9.660009871,1.472892849,4.445599365,20.1839798,21.35256386,22.2224338,2.959485178,1.686871253,25536296.81,6223861
76,43.0,1986.0,3,8.0,2015,-2.8,2015-04-20,7.0,12.0,1.0,3.907252064,0.235372813,3.475072916,1.945444185,0.165941583,0.165941583,7.754005384,8.493875409,10.28262262,4.821434012,0.055394392,27456466.68,12600000
39,34.0,1979.0,1,1.0,2015,-2.8,2015-04-20,2.0,17.0,1.0,4.308460786,0.173000281,13.2258583,9.848053451,1.350868037,4.287294812,20.3325878,21.50173781,22.37012991,2.808627924,1.872258393,25536296.81,4888357
44,28.0,1970.0,2,6.0,2015,-2.8,2015-04-20,7.0,9.0,1.0,4.635925112,0.219007278,3.243064768,3.620091509,0.437260888,1.477724245,7.362049786,8.53311893,9.39597337,3.159530054,1.069573802,18800000.1,10000000
31,20.0,1963.0,1,5.0,2015,-2.8,2015-04-20,1.0,5.0,5.0,2.765544599,0.250696514,1.485401911,3.438165305,0.333837454,0.583112436,5.567271639,6.629341082,7.478357092,1.227754938,0.115248298,9629358.472,5800000
62,1.0,2015.0,2,1.0,2015,-2.8,2015-04-20,2.0,17.0,1.0,2.29359307,0.25728789,6.335964805,6.167763708,0.638040846,1.052999269,14.92960711,16.10136105,16.95715522,1.794569802,0.874445119,11324091.93,6258639
76,44.0,2000.0,3,10.0,2015,-2.8,2015-04-20,2.0,12.0,1.0,4.921756008,0.06405835,16.39068017,6.899862662,1.722400184,5.619205949,21.53162641,22.81391287,23.51553237,4.239369158,0.604109663,26155137.04,10250000
47,30.0,1970.0,2,6.0,2015,-2.8,2015-04-20,5.0,9.0,1.0,4.032412762,0.087311264,5.118550482,0.60560947,0.151615283,1.175096832,11.87325004,13.30103279,13.9310629,0.835217918,1.738047842,6206098.885,4000000
62,40.0,2015.0,2,10.0,2015,-2.8,2015-04-20,24.0,25.0,4.0,2.985694883,0.160712778,1.501013698,1.551733389,0.7546277,0.486634195,6.562878326,8.016269985,8.626075639,0.824327713,0.710228042,5293464.965,14227211
45,43.0,2015.0,2,1.0,2015,-2.8,2015-04-20,2.0,12.0,1.0,0.697295966,0.089752338,1.654524617,1.15235532,0.12139853,0.37604508,2.80121431,3.656569838,4.829124311,0.077616075,0.151251868,8568431.188,6801300
59,42.0,1975.0,3,5.0,2015,-2.8,2015-04-20,7.0,9.0,1.0,1.326047323,0.052901977,6.618766077,6.169546606,0.732658925,0.900454753,15.24988055,16.42116323,17.28112745,2.157081874,0.757616585,11324091.93,8390000
62,34.0,1979.0,2,1.0,2015,-2.8,2015-04-20,2.0,17.0,1.0,3.37871695,0.326034852,2.180439629,1.091506532,0.107359506,0.182194269,2.185333005,0.506919217,0.072896553,4.081282581,2.566044379,7307410.574,6541500
59,43.0,1978.0,3,6.0,2015,-2.8,2015-04-20,7.0,9.0,1.0,13.27572632,0.328013665,5.781353139,0.118540619,0.757371762,3.162425705,14.38611213,15.68742895,16.38067501,1.961282714,4.225880892,24813850.39,9800000
79,44.0,2002.0,3,12.0,2015,-2.8,2015-04-20,16.0,17.0,1.0,1.107606441,0.230258206,2.271619759,2.144409091,0.737400429,0.410366378,3.890767911,4.790245513,5.793201368,0.737703841,0.192008902,11638050.15,17500000
74,34.0,2015.0,3,1.0,2015,-2.8,2015-04-21,4.0,16.0,1.0,3.184302417,0.068988941,1.817987269,1.792704087,0.307723358,0.830802402,8.482649959,9.165697986,10.59576045,1.809962952,0.428876211,4441296.195,11367900
74,53.0,1992.0,3,9.0,2015,-2.8,2015-04-21,10.0,14.0,1.0,1.915082787,0.281510438,5.191015467,4.169787937,0.299497064,1.385229497,36.44505629,37.2292858,38.46900718,5.271506836,1.280887644,10842309.74,8900000
73,43.0,1993.0,3,10.0,2015,-2.8,2015-04-21,13.0,17.0,1.0,4.72621793,0.122206665,2.64407488,1.163018383,0.968315153,1.043153751,11.80179324,12.95895435,13.90107767,3.082029321,2.120760469,17881913.61,10500000
78,46.0,2000.0,3,10.0,2015,-2.8,2015-04-21,17.0,17.0,1.0,7.298671413,0.11387954,1.134484193,3.746480052,0.971603101,0.441591606,10.02684868,11.12101232,11.86750878,1.127323479,5.317429462,7811375.434,17000000
59,42.0,1970.0,3,6.0,2015,-2.8,2015-04-21,5.0,9.0,1.0,4.84095795,0.479073943,3.169614741,3.919608914,0.732620221,1.589190448,7.578940537,8.748450944,9.617185538,3.409482879,0.871144106,18800000.1,12500000
45,30.0,1963.0,2,5.0,2015,-2.8,2015-04-21,2.0,5.0,1.0,3.896825067,0.466115001,2.719617486,0.44260239,0.584494466,0.538069414,6.31733846,7.155719017,8.315124217,0.737320745,0.966702592,18036436.51,7150000
52,51.0,2014.0,2,9.0,2015,-2.8,2015-04-21,5.0,17.0,1.0,4.702338229,0.657780725,9.1673643,5.684609194,2.867592562,5.979268405,18.1214319,18.84826749,20.22917049,3.919164841,3.508018673,11391678.48,5869700
67,64.0,2014.0,2,0.0,2015,-2.8,2015-04-21,3.0,3.0,2.0,19.77883465,0.437155145,21.79921594,17.97995456,10.98130294,10.98130294,31.54764003,32.67621603,33.42668074,0.357747709,12.3736671,16315230.22,5500000
87,51.0,2014.0,3,9.0,2015,-2.8,2015-04-21,9.0,13.0,4.0,1.592790361,0.319297164,2.850861787,4.293600169,1.346846243,1.395222563,33.91181149,34.69239292,35.93747379,4.90025341,0.592799051,10842309.74,9166500
60,34.0,1995.0,2,10.0,2015,-2.8,2015-04-21,11.0,17.0,1.0,7.141183936,0.124796387,4.143463025,1.862733082,0.842010706,3.028690945,13.25285892,14.61868525,15.4439801,2.162779676,2.505747317,7587523.226,8700000
39,34.0,1979.0,1,1.0,2015,-2.8,2015-04-21,15.0,17.0,1.0,2.29359307,0.25728789,6.335964805,6.167763708,0.638040846,1.052999269,14.92960711,16.10136105,16.95715522,1.794569802,0.874445119,11324091.93,4504859
60,43.0,1975.0,3,6.0,2015,-2.8,2015-04-21,2.0,9.0,1.0,5.0372404,0.077982767,2.228754975,1.35772724,1.741978516,1.55248341,10.37504926,11.04707341,12.76240802,0.641999298,1.925914978,10207215.1,9750000
37,19.0,1915.0,1,7.0,2015,-2.8,2015-04-21,5.0,6.0,2.0,1.384271883,0.044123165,1.06530904,0.96934677,0.037960293,0.037960293,0.790056086,1.47467289,2.958263169,1.294353778,0.817662897,4512002.453,9950000
66,33.0,2004.0,2,11.0,2015,-2.8,2015-04-21,4.0,14.0,1.0,6.450151523,0.269688144,0.247105863,2.578700599,0.698613577,1.114345994,11.79515137,12.92524049,13.67938199,0.566248161,4.470776566,6050064.566,14200000
49,31.0,1974.0,2,9.0,2015,-2.8,2015-04-21,7.0,14.0,5.0,1.877298704,0.114533301,0.973811431,1.483448054,0.888259286,0.639355808,9.309498403,10.52796803,11.43258927,3.300051494,1.171178048,17881913.61,7800000
46,18.0,2005.0,1,11.0,2015,-2.8,2015-04-21,7.0,17.0,1.0,2.444870374,0.082717875,1.50603612,2.53194362,0.287684832,1.202927369,6.799607623,8.042568349,8.928559338,2.048367788,0.661767808,18445806.5,8500000
51,50.0,2015.0,2,1.0,2015,-2.8,2015-04-21,4.0,17.0,1.0,14.66781864,2.734466761,15.49297954,12.65017974,3.242714382,3.242714382,25.03640733,26.19777888,27.00081593,3.088887133,4.517968528,35747947.91,4266445
47,30.0,1972.0,2,6.0,2015,-2.8,2015-04-21,3.0,12.0,1.0,1.897203129,0.115330924,3.148968901,0.987127692,0.39498301,0.493772095,10.36695422,11.80292436,12.42681713,0.900570026,1.157796907,6206098.885,8800000
39,34.0,1979.0,1,1.0,2015,-2.8,2015-04-21,6.0,17.0,1.0,3.37871695,0.326034852,2.180439629,1.091506532,0.107359506,0.182194269,2.185333005,0.506919217,0.072896553,4.081282581,2.566044379,7307410.574,4620233
124,34.0,1979.0,4,0.0,2015,-2.8,2015-04-22,15.0,22.0,1.0,3.283157428,0.197045456,1.986226107,1.484942299,0.679330041,0.458679427,6.583121336,8.04354969,8.647627346,0.712938697,0.599413461,5293464.965,23091268
21,13.0,1971.0,1,3.0,2015,-2.8,2015-04-22,5.0,9.0,2.0,1.727587244,0.137064979,1.548025336,0.509384091,2.183393815,0.498813039,6.284844191,6.969347759,8.691594394,3.298021804,1.201943925,8659075.461,4300000
59,33.0,2000.0,2,10.0,2015,-2.8,2015-04-22,18.0,22.0,1.0,3.705525939,0.172972614,2.064293088,0.444428101,1.027421341,0.587474037,10.62670427,11.86014495,12.7558418,4.188349471,2.073342723,11754772.16,10150000
52,34.0,2015.0,2,1.0,2015,-2.8,2015-04-22,7.0,15.0,1.0,3.37871695,0.326034852,2.180439629,1.091506532,0.107359506,0.182194269,2.185333005,0.506919217,0.072896553,4.081282581,2.566044379,7307410.574,4209823
56,57.0,1973.0,3,5.0,2015,-2.8,2015-04-22,4.0,9.0,2.0,1.221875087,0.082231065,0.549959515,1.087475112,1.011646166,0.203559983,2.836296793,3.728603739,4.751067801,0.270761148,0.315507113,11638050.15,11000000
49,34.0,1979.0,2,1.0,2015,-2.8,2015-04-22,1.0,5.0,1.0,14.04044517,3.399643417,17.11523954,12.99745126,4.332471653,4.332471653,25.83622519,26.98555136,27.76988468,4.573845863,6.04007171,35747947.91,3802862
57,42.0,1968.0,3,5.0,2015,-2.8,2015-04-22,9.0,9.0,2.0,3.340012907,0.127096741,1.617445366,2.056373582,0.32665745,0.982827424,8.738410963,9.417695085,10.84971353,1.991964612,0.686536165,4441296.195,12000000
62,34.0,1979.0,2,1.0,2015,-2.8,2015-04-22,11.0,17.0,1.0,3.735665718,0.63001355,12.8936841,9.479092564,1.806570293,4.338453269,19.86899739,21.03856121,21.90579236,2.808076717,1.727223335,25536296.81,7043808
53,32.0,1985.0,2,9.0,2015,-2.8,2015-04-22,12.0,17.0,1.0,4.218436875,0.054109419,3.417854559,3.538929863,0.524273257,1.420282421,7.513323118,8.685258535,9.538383612,2.885412664,1.386763471,18800000.1,12200000
54,30.0,1957.0,2,8.0,2015,-2.8,2015-04-22,5.0,5.0,2.0,4.608298103,0.173735807,1.100069732,0.958073206,0.704063214,1.433333143,8.94118174,9.688444663,11.47806633,3.433118832,0.987318587,15045565.2,8600000
38,19.0,1991.0,1,8.0,2015,-2.8,2015-04-22,2.0,17.0,1.0,3.440652756,0.12993438,6.791875372,5.938620834,0.318355518,1.43079039,15.17435548,16.34461664,17.17908055,2.022592687,1.250209727,11324091.93,6100000
197,197.0,2012.0,4,25.0,2015,-2.8,2015-04-22,1.0,2.0,4.0,7.041754909,1.335571463,17.15244313,9.81948741,4.537652944,6.711026948,23.96295208,25.19395388,25.91233236,4.142834091,2.115700621,26155137.04,18657500
41,41.0,2015.0,1,10.0,2015,-2.8,2015-04-22,8.0,15.0,4.0,17.59403016,1.631706817,8.477878449,4.729796351,3.410921358,0.739762725,18.33758431,19.44859328,20.19708984,1.658613581,5.978379674,66772450.69,4068490
57,34.0,1979.0,2,1.0,2015,-2.8,2015-04-22,11.0,11.0,1.0,17.59403016,1.631706817,8.477878449,4.729796351,3.410921358,0.739762725,18.33758431,19.44859328,20.19708984,1.658613581,5.978379674,66772450.69,5266800
54,32.0,2002.0,2,9.0,2015,-2.8,2015-04-22,10.0,14.0,1.0,2.80559863,0.069856846,15.08426241,5.901768517,0.507429835,5.050785825,20.9687516,22.28595628,22.97446707,3.109803182,0.325239831,26155137.04,9000000
82,41.0,2009.0,2,16.0,2015,-2.8,2015-04-22,13.0,25.0,4.0,1.16573454,0.193784868,7.697764219,1.927282713,0.088820994,0.774713963,14.90429717,15.74996267,16.9334225,0.291262875,0.247083729,12583535.69,6000000
48,27.0,2008.0,2,8.0,2015,-2.8,2015-04-22,10.0,10.0,6.0,0.987390404,0.071955367,3.554525788,4.110241844,0.514816491,0.569697212,35.53278459,36.31559259,37.55748801,5.103983734,0.824278413,10842309.74,6450000
46,26.0,1972.0,2,5.0,2015,-2.8,2015-04-22,7.0,14.0,5.0,5.913045141,0.191174665,2.924404011,2.366217084,1.720705149,2.222834772,12.11389785,13.19322738,14.21661421,1.786541388,2.157220514,17881913.61,7000000
89,34.0,1979.0,3,1.0,2015,-2.8,2015-04-22,11.0,17.0,1.0,17.59403016,1.631706817,8.477878449,4.729796351,3.410921358,0.739762725,18.33758431,19.44859328,20.19708984,1.658613581,5.978379674,66772450.69,6998900
45,29.0,1970.0,2,5.0,2015,-2.8,2015-04-22,1.0,14.0,1.0,0.338367427,0.140465039,11.44151163,1.536865543,0.517046035,0.319866348,12.00607459,13.04269681,13.9133812,0.750018701,0.10729542,16861532.79,5800000
65,34.0,1979.0,2,1.0,2015,-2.8,2015-04-22,14.0,17.0,1.0,3.262077701,0.086493442,1.895762554,1.766675185,0.187828498,0.969990401,8.405743617,9.080097769,10.51446841,1.908253389,0.356343874,4441296.195,11713975
62,34.0,1979.0,2,10.0,2015,-2.8,2015-04-22,14.0,17.0,1.0,4.308460786,0.173000281,13.2258583,9.848053451,1.350868037,4.287294812,20.3325878,21.50173781,22.37012991,2.808627924,1.872258393,25536296.81,6973789
53,29.0,2004.0,2,8.0,2015,-2.8,2015-04-22,14.0,14.0,1.0,2.29787947,0.202446757,2.215183156,3.655662167,0.505239144,0.699479328,34.73628895,35.50798034,36.76319094,4.265659624,0.123171415,4389199.094,1000000
84,34.0,1979.0,3,0.0,2015,-2.8,2015-04-22,13.0,17.0,1.0,5.458057229,0.826082788,12.44019829,9.672778867,1.764297664,3.764818727,19.69296029,20.86442659,21.72262007,2.148397695,2.34234566,25536296.81,8766025
78,49.0,1972.0,3,8.0,2015,-2.8,2015-04-22,13.0,14.0,2.0,2.167179676,0.182147219,2.023017782,0.683628124,0.230101065,0.727832481,3.39196854,4.850507656,5.597239148,0.279648349,0.306312653,4579593.033,6500000
39,22.0,1967.0,2,7.0,2015,-2.8,2015-04-22,11.0,12.0,5.0,4.471876075,0.084619959,2.559296574,0.773818884,1.138253856,1.119597288,7.95601331,8.703992324,10.49578648,3.570700119,0.965867389,15045565.2,6500000
83,45.0,2010.0,2,11.0,2015,-2.8,2015-04-22,9.0,24.0,6.0,1.312799976,0.075853851,3.982896654,0.624147768,0.338913141,0.0,10.82369788,12.27859873,12.88801145,0.44299321,0.783649143,6206098.885,10363980
69,43.0,1955.0,3,13.0,2015,-2.8,2015-04-22,3.0,8.0,2.0,0.582572058,0.219759082,2.603004682,1.024659874,2.046183337,0.656114248,4.538192277,5.187028137,6.776409349,1.267098727,0.117372447,5234028.171,18500000
94,34.0,1979.0,3,1.0,2015,-2.8,2015-04-22,8.0,17.0,1.0,1.192711336,0.366608334,1.623724155,0.267336272,0.49878276,0.07259054,5.797391835,7.383964472,7.913243602,0.413152002,0.652227016,7750777.821,15058144
69,34.0,1979.0,2,1.0,2015,-2.8,2015-04-22,8.0,17.0,1.0,2.096932235,1.840368212,18.5288617,11.45885791,2.634358076,4.909177932,22.99631041,24.14808173,25.02885405,1.724120532,1.520018152,25536296.81,8535490
36,19.0,1970.0,1,5.0,2015,-2.8,2015-04-22,2.0,9.0,2.0,2.548314241,0.362791509,1.097688912,0.848584003,0.18098565,0.18098565,5.638316316,7.415879664,7.87142389,1.933875626,0.524979795,7750777.821,6300000
49,30.0,1971.0,2,6.0,2015,-2.8,2015-04-22,10.0,12.0,1.0,3.920979699,0.161280301,6.230793844,0.314655105,0.175585477,0.795555834,11.60171802,13.04944096,13.66476797,0.416389311,1.204606365,6206098.885,8550000
68,47.0,1935.0,3,5.0,2015,-2.8,2015-04-23,5.0,5.0,2.0,1.895126694,0.33016039,1.353204526,0.906457416,0.443339086,0.101016199,2.596597294,3.956449962,4.613209662,0.423809967,0.893884095,5686537.395,3000000
114,66.0,2007.0,3,15.0,2015,-2.8,2015-04-23,12.0,14.0,6.0,0.921242484,0.088793364,28.47277631,13.25695712,3.50091318,4.704333422,29.01062572,30.38190735,31.04688943,3.421682878,0.697814807,41335397.7,9500000
31,18.0,1970.0,1,5.0,2015,-2.8,2015-04-23,5.0,5.0,2.0,2.423752026,0.118894156,3.493177102,3.831033311,0.374656748,0.831004143,8.489488682,9.029200534,10.57427171,2.141333035,0.655241832,4395332.782,5150000
46,33.0,1964.0,2,5.0,2015,-2.8,2015-04-23,2.0,5.0,5.0,2.153777536,0.132135855,1.590706581,1.52637232,0.171091412,0.551587454,4.564758755,5.971593412,6.610570956,1.1387115,0.085869683,3998216.265,6100000
61,34.0,1979.0,2,1.0,2015,-2.8,2015-04-23,18.0,20.0,1.0,5.345563021,0.830204504,12.32770408,9.701555313,1.78274978,3.701693084,19.67897865,20.85056877,21.70767232,2.072782742,2.416356191,25536296.81,7543527
57,34.0,2015.0,2,1.0,2015,-2.8,2015-04-23,9.0,16.0,1.0,3.262077701,0.086493442,1.895762554,1.766675185,0.187828498,0.969990401,8.405743617,9.080097769,10.51446841,1.908253389,0.356343874,4441296.195,9515520
51,28.0,1982.0,2,11.0,2015,-2.8,2015-04-23,10.0,16.0,5.0,0.909389992,0.115508351,1.966247822,1.388499171,0.79456364,1.083186703,5.473004278,6.140479281,7.861382699,1.277072266,0.124251147,7905261.321,8650000
60,34.0,1979.0,2,13.0,2015,-2.8,2015-04-23,15.0,15.0,1.0,0.873517794,0.082184545,0.302030439,0.728086393,1.337806237,1.089885963,5.784088021,6.354869551,7.843684814,1.867246058,0.356592566,12505755.08,15500000
32,21.0,1964.0,1,5.0,2015,-2.8,2015-04-23,8.0,9.0,1.0,3.899313263,0.140085103,1.754809057,1.676367415,0.539038467,0.194848786,6.394945747,7.757624136,8.421073682,1.982098318,1.49673772,3998216.265,6600000
41,16.0,2015.0,1,11.0,2015,-2.8,2015-04-23,10.0,15.0,4.0,17.76150224,1.145790147,8.624685417,4.758945308,3.31290782,1.195084089,18.47071837,19.56832668,20.31454698,1.08461754,6.567183963,66772450.69,4102010
44,28.0,1974.0,2,6.0,2015,-2.8,2015-04-23,2.0,9.0,1.0,7.44697032,0.086084903,4.250377607,1.631846996,0.889190112,1.130898901,12.39161366,13.13999458,14.93658735,0.657560072,2.792083313,14286990.83,6000000
40,27.0,1964.0,2,4.0,2015,-2.8,2015-04-23,1.0,5.0,2.0,1.822701237,0.119830308,3.327465926,0.5993524,0.490883069,0.490883069,14.46810799,15.0886393,16.56136823,0.578967071,0.75437075,7126815.285,5500000
82,34.0,1979.0,3,1.0,2015,-2.8,2015-04-23,2.0,17.0,1.0,3.735665718,0.63001355,12.8936841,9.479092564,1.806570293,4.338453269,19.86899739,21.03856121,21.90579236,2.808076717,1.727223335,25536296.81,8662736
54,36.0,1961.0,3,6.0,2015,-2.8,2015-04-23,4.0,9.0,2.0,1.552312235,0.093477846,2.007049439,1.15204056,0.25127964,0.25127964,1.352404536,2.486628266,3.257093372,1.114526549,1.074604508,10071560.22,17900000
35,18.0,1973.0,1,7.0,2015,-2.8,2015-04-23,10.0,14.0,2.0,3.253635399,0.056079682,1.882489939,1.136758917,1.527942043,0.210522922,8.22130136,9.0606504,10.2280834,1.277284171,2.35532069,18036436.51,2000000
52,34.0,1979.0,2,1.0,2015,-2.8,2015-04-23,13.0,17.0,1.0,3.735665718,0.63001355,12.8936841,9.479092564,1.806570293,4.338453269,19.86899739,21.03856121,21.90579236,2.808076717,1.727223335,25536296.81,6318641
42,19.0,2008.0,1,8.0,2015,-2.8,2015-04-23,2.0,17.0,1.0,1.760590545,0.260822922,20.22298715,9.04427775,2.642067881,0.284102628,24.89006974,26.2997432,26.94301606,0.310609699,1.037791384,26155137.04,5200000
66,66.0,2015.0,2,1.0,2015,-2.8,2015-04-23,3.0,9.0,1.0,3.5446314,0.329150454,1.822063859,1.974054169,0.403894468,1.079345398,8.910525697,9.581771078,11.0178752,2.197411553,0.861644854,4441296.195,10098000
44,28.0,1973.0,2,5.0,2015,-2.8,2015-04-23,4.0,9.0,1.0,2.211718603,0.049221117,1.213058352,1.422627765,0.496713488,0.635754905,12.26287823,12.89079898,14.35699301,0.405044235,1.706944908,3292112.223,7000000
53,30.0,1987.0,2,8.0,2015,-2.8,2015-04-23,12.0,12.0,1.0,3.435622572,0.292423108,3.979827969,0.379875273,0.580187721,0.368427886,5.586419142,6.378375806,7.609076296,0.318461448,1.435935147,8568431.188,13000000
78,34.0,2015.0,3,10.0,2015,-2.8,2015-04-23,3.0,3.0,4.0,3.37871695,0.326034852,2.180439629,1.091506532,0.107359506,0.182194269,2.185333005,0.506919217,0.072896553,4.081282581,2.566044379,7307410.574,6600000
41,21.0,1996.0,1,8.0,2015,-2.8,2015-04-23,13.0,14.0,1.0,3.391614943,0.122719782,3.146382918,1.764091112,0.281162836,1.262054492,11.43743093,12.77806858,13.61559108,3.899304532,2.326010312,11754772.16,7350000
72,49.0,1955.0,3,8.0,2015,-2.8,2015-04-23,3.0,5.0,2.0,1.642775425,0.177750087,3.17929246,1.676726996,0.996773009,0.458200609,3.540001815,4.21150997,5.606526724,0.723428074,0.868854733,2641243.496,12900000
59,42.0,1980.0,3,6.0,2015,-2.8,2015-04-23,4.0,9.0,1.0,1.881169912,0.198095624,3.715332359,1.728395566,0.73750499,0.701794618,9.915587234,11.47548666,12.16184854,5.830042048,0.34707194,11754772.16,8700000
41,24.0,1967.0,2,6.0,2015,-2.8,2015-04-24,3.0,9.0,2.0,2.513077054,0.191242602,2.031896329,1.564836214,0.323789179,0.250734999,2.231283317,3.916717723,4.378661415,0.508044542,0.087584632,12495435.25,10425000
37,17.0,1973.0,1,8.0,2015,-2.8,2015-04-24,10.0,18.0,1.0,2.614901654,0.281954005,1.720172783,0.696789687,1.059071954,0.449835293,11.38447078,12.06952223,13.44746643,1.621569274,1.419980086,5264733.751,7300000
59,44.0,1967.0,3,5.0,2015,-2.8,2015-04-24,3.0,9.0,1.0,2.474905795,0.254495396,1.445964219,0.962418659,1.275635122,0.897155309,9.372348596,10.30748524,11.50379094,0.368419076,1.804310323,7984443.568,8600000
31,16.0,1961.0,1,5.0,2015,-2.8,2015-04-24,5.0,5.0,2.0,1.100176488,0.194068865,2.621675402,1.427974315,2.17436776,1.585460754,8.477813667,9.264109026,10.59492192,2.188316997,0.36382469,6377883.078,2000000
39,34.0,1979.0,1,0.0,2015,-2.8,2015-04-24,4.0,17.0,1.0,2.29359307,0.25728789,6.335964805,6.167763708,0.638040846,1.052999269,14.92960711,16.10136105,16.95715522,1.794569802,0.874445119,11324091.93,4583565
54,32.0,1979.0,2,9.0,2015,-2.8,2015-04-24,2.0,12.0,1.0,2.884392375,0.168954805,3.033256283,1.899228826,0.239417465,0.592788174,10.81469939,12.18736903,13.00639031,4.560347128,1.641743548,11754772.16,8450000
39,19.0,1996.0,1,8.0,2015,-2.8,2015-04-24,8.0,17.0,1.0,3.558581396,0.087500649,2.661210907,1.533249806,0.06683588,1.235677554,11.3347368,12.65577911,13.50353328,3.973658529,2.296775722,11754772.16,6300000
104,1.0,2015.0,3,1.0,2015,-2.8,2015-04-24,10.0,15.0,4.0,17.09458693,1.323748524,7.978435224,4.499860083,3.239006121,0.433538861,18.06563847,19.17984337,19.92881447,1.764398136,5.729233342,66772450.69,7770350
150,79.0,2004.0,4,12.0,2015,-2.8,2015-04-24,4.0,18.0,4.0,3.181174627,0.049117112,9.374009347,0.761081134,1.163072421,1.030318678,11.77656128,12.82699027,13.67920575,1.509978008,1.539906239,52351766.54,52000000
96,50.0,2003.0,3,14.0,2015,-2.8,2015-04-24,12.0,17.0,4.0,3.354193537,0.139538953,9.329043038,4.940033717,0.0,1.168752957,17.53483477,18.27262741,19.58152764,1.51128059,2.318790243,7792845.494,18650000
54,34.0,2015.0,2,1.0,2015,-2.8,2015-04-24,3.0,16.0,1.0,3.204570874,0.545339385,2.897319963,0.64467372,0.177306233,0.370666479,4.264650977,5.080835728,6.286366992,0.769941253,1.897007502,8568431.188,8827590
65,40.0,1976.0,3,8.0,2015,-2.8,2015-04-24,2.0,16.0,1.0,6.351315849,0.149713431,6.136901973,0.659616252,0.952910865,1.039352022,12.90561207,13.50627688,14.97579679,1.299074299,0.639292514,6407578.1,10200000
40,26.0,1965.0,2,5.0,2015,-2.8,2015-04-24,1.0,9.0,2.0,5.59833184,0.183079469,2.341114168,2.601027022,0.550611167,0.545933483,7.711347837,8.804473457,9.551328918,0.660531468,4.139696263,3326418.741,7450000
39,34.0,1979.0,1,0.0,2015,-2.8,2015-04-24,14.0,17.0,1.0,2.29359307,0.25728789,6.335964805,6.167763708,0.638040846,1.052999269,14.92960711,16.10136105,16.95715522,1.794569802,0.874445119,11324091.93,4565230
66,44.0,1972.0,3,7.0,2015,-2.8,2015-04-24,12.0,12.0,1.0,8.619282773,0.25524493,1.804876853,3.352664265,0.622217733,0.656880728,10.39705553,11.51642283,12.25585212,1.952491489,5.888389845,7811375.434,10900000
35,19.0,1981.0,1,9.0,2015,-2.8,2015-04-24,10.0,12.0,1.0,1.10821403,0.50996835,2.911070915,0.747154617,0.679085368,0.679085368,8.659932763,9.444204791,10.68512187,0.522238704,0.119711258,5333221.259,3700000
55,30.0,1998.0,2,12.0,2015,-2.8,2015-04-24,5.0,9.0,1.0,4.812101669,0.114133585,17.21487045,7.922610179,2.414137631,4.923614105,22.79098505,24.07970721,24.77908165,4.152246095,0.490549443,26155137.04,8800000
52,34.0,1979.0,2,1.0,2015,-2.8,2015-04-24,9.0,17.0,1.0,4.090547724,0.279753288,13.37247221,9.660009871,1.472892849,4.445599365,20.1839798,21.35256386,22.2224338,2.959485178,1.686871253,25536296.81,6388146
82,34.0,1979.0,3,1.0,2015,-2.8,2015-04-24,5.0,17.0,1.0,4.308460786,0.173000281,13.2258583,9.848053451,1.350868037,4.287294812,20.3325878,21.50173781,22.37012991,2.808627924,1.872258393,25536296.81,10678731
69,34.0,1979.0,3,1.0,2015,-2.8,2015-04-24,1.0,3.0,1.0,2.770371092,14.49098883,41.9717741,37.6815242,19.14208238,15.42230499,49.31203661,50.47123384,51.34968656,2.188277656,0.663572361,148701635.4,3673706
37,19.0,1993.0,1,9.0,2015,-2.8,2015-04-24,10.0,14.0,1.0,1.401004429,0.112374029,3.968139813,3.594011828,0.608842033,0.72277257,36.01156019,36.79192298,38.03724303,4.660759553,0.532350679,10842309.74,4650000
